"trap" "tubetotal" "occupation" "share_occ" "share_int" "share_unocc_wtint" "length" "spec_num" "bee_num" "oca" "oc" "or" "or_chambers" "or_males_p" "or_females_p" "or_parasite_num" "or_parasite_infested_p" "or_parasite_death_p" "or_unknown_death_p" "or_total_death_p" "or_total_alive_p" "days" "juliandays" "trap_o" "tube_o" "shade" "windprotection" "hang_location" "hang_location_sp" "floor" "flowers_100m" "seminatural_flowers" "exotic_flowers" "treespecies" "treeheight" "rainprotection" "visibility" "distance" "distance_class" "RW" "HW" "dist_forage0" "dist_forage2" "dist_nest0" "dist_nest2" "share_f0_250" "share_f2_250" "share_n0_250" "share_n2_250" "MSI_250" "MPFD_250" "TE_250" "ED_250" "MPS_250" "NumP_250" "share_f0_500" "share_f2_500" "share_n0_500" "share_n2_500" "MSI_500" "MPFD_500" "TE_500" "ED_500" "MPS_500" "NumP_500" "share_f0_750" "share_f2_750" "share_n0_750" "share_n2_750" "MSI_750" "MPFD_750" "TE_750" "ED_750" "MPS_750" "NumP_750" "share_f0_1000" "share_f2_1000" "share_n0_1000" "share_n2_1000" "MSI_1000" "MPFD_1000" "TE_1000" "ED_1000" "MPS_1000" "NumP_1000" "hang_location_sp.t" "juliandays.t" "shade.t" "hang_location.t"
130 33 "unbelegt" 0 36.363636364 36.363636364 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 74 159 "S" "WO" "Halbschatten" "TRUE" "Haus" "Balkon" 2 "TRUE" "FALSE" "TRUE" NA NA "Trocken" "Aus weniger als 2 Richtungen" 5412 "Surburban" 4522283 5693364 67.66054434 0 120.5157046 181.7590164 9.043229718 36.35578427 9.670727418 0.698249437 1.666383043 1.464914783 9621.71478 0.049028704 8532.459362 23 32.28382866 23.44624218 33.10337599 3.587365923 2.103512581 1.414127097 34579.72115 0.044039875 25328.74752 31 40.29762478 24.84814775 45.97479518 4.299480734 1.6703275 1.452891607 66969.41946 0.037903634 15775.30118 112 29.0100238 32.14750417 39.98619477 10.41247235 1.687851445 1.38555185 121972.138 0.038830075 15775.30118 173 "ClassA" 14 "Partly_shaded" "House"
132 33 "belegt" 15.151515152 78.787878788 63.636363636 10.46 2 2 1 0 1 28 65.22 34.78 1 28.57 17.86 0 17.86 82.14 100 164 "E" "NS" "Halbschatten" "FALSE" "Kleingarten" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" NA NA NA NA 6956 "Surburban" 4531613 5693846 84.09465941 0 84.09465941 183.1470481 26.30450402 68.55588391 26.30450402 1.019007625 1.457526364 1.396919091 5809.34151 0.029602258 17840.59685 11 41.85352609 38.36599479 46.83285103 3.59044842 1.653128077 1.388321538 21958.44037 0.027965725 30199.66051 26 46.59782252 30.29844706 52.97735315 3.837015164 1.478959474 1.382219211 48108.3601 0.027228572 23247.81226 76 40.89160058 36.2840525 46.77548641 7.160618844 1.491917642 1.382375366 83784.33086 0.02667291 23247.81226 123 "ClassB" 19 "Partly_shaded" "Garden_or_allotment"
133 35 "belegt" 11.428571429 34.285714286 25.714285714 10.5 1 1 0 0 1 29 NA NA 1 27.59 27.59 0 27.59 72.41 96 160 "S" "WO" "Halbschatten" "FALSE" "Hausgarten" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" "Andere" "Hoch (>2m)" "Beregnet" "Aus 2 oder mehr Richtungen" 3009 "Subzentrum" 4523135 5689305 72.5388989 347.1204032 72.5388989 589.6235654 6.062190832 0 6.062190832 0 2.24031 1.848662222 5974.30552 0.030442854 21805.17393 9 12.95380635 2.074228951 12.95380635 0 1.990352 1.365957 20194.2798 0.025718934 78519.11732 10 18.3066857 9.890196854 18.57926591 1.076130983 1.5443824 1.3690686 45670.75909 0.025848929 35336.67464 50 22.78885503 13.61207344 25.126456 8.162182834 1.63282129 1.371066022 88258.89888 0.028097398 35336.67464 93 "ClassB" 15 "Partly_shaded" "Garden_or_allotment"
134 33 "belegt" 3.0303030303 33.333333333 30.303030303 9.4 1 1 1 0 0 NA NA NA NA NA NA NA NA NA 92 160 NA "NS" "Halbschatten" "FALSE" "Hausgarten" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" "Andere" "Normal" NA NA 8271 "Surburban" 4532743 5694533 133.1688572 0 51.71090565 77.21557777 4.935506711 29.62507968 6.088536465 33.17207747 1.616330455 1.441934091 10264.46205 0.052303907 8920.298424 22 19.51807725 43.19742869 21.4840829 26.62610914 1.784746667 1.402631515 27217.56141 0.034663611 23793.67191 33 22.51893144 42.51491209 26.83554325 26.51444832 1.552111471 1.402598039 58739.32758 0.033245532 17321.89933 102 26.80773009 38.37506878 30.70305538 25.95287428 1.554632662 1.373748247 96522.42351 0.030728107 17321.89933 154 "ClassB" 15 "Partly_shaded" "Garden_or_allotment"
135 28 "belegt" 10.714285714 39.285714286 28.571428571 11.13 1 1 0 0 1 26 48 52 0 0 0 3.85 3.85 96.15 95 160 NA NA "Halbschatten" "TRUE" "Haus" "Balkon" 4 "TRUE" "TRUE" "TRUE" NA NA "Trocken" "Aus 2 oder mehr Richtungen" 2608 "Subzentrum" 4528740 5689628 69.95025126 141.4556968 69.95025126 706.5107015 16.74647394 7.040369362 15.66645215 0 1.4530165 1.4781245 7931.71285 0.040417079 9812.328267 20 13.27982008 8.84411788 17.89569259 0 2.190462667 1.389888667 27005.6377 0.03439371 52346.07821 15 14.64078178 10.27818429 19.7590066 0.148533896 1.541371571 1.375416286 53749.19035 0.030421193 25240.48189 70 13.87188243 14.25301297 22.76699104 1.793245259 1.565607731 1.410732941 91495.46609 0.029127765 25240.48189 119 "ClassA" 15 "Partly_shaded" "House"
137 34 "unbelegt" 0 29.411764706 29.411764706 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 91 160 NA NA "Halblicht" "FALSE" "Hinterhof" "Baum/Strauch" 0 "TRUE" "FALSE" "TRUE" NA NA "Trocken" "Verdeckt" 2319 "Subzentrum" 4525483 5691787 134.2267023 382.6835349 163.4639574 382.6835349 7.25828351 0 3.531715714 0 1.886157778 1.575172222 6025.97331 0.030706134 21805.17393 9 9.062539472 0.696566262 10.42549537 0.696566262 1.913162143 1.387154286 19070.59134 0.024287832 56085.0838 14 9.188031001 3.962594755 11.52283951 5.800600807 1.554737619 1.386596825 48801.18533 0.0276207 28044.97987 63 8.678332873 12.7791133 12.64636229 8.112321904 1.574645 1.382116058 87895.16443 0.027981602 28044.97987 104 "ClassB" 15 "Partly_shaded" "Backyard_or_park"
138 32 "belegt" 15.625 40.625 25 9.64 1 1 0 0 1 58 27.27 72.73 1 5.17 0 5.17 5.17 94.83 92 156 "E" "NS" "Halblicht" "TRUE" "Haus" "Balkon" 3 "TRUE" "TRUE" "TRUE" NA NA "Beregnet" "Aus weniger als 2 Richtungen" 6137 "Surburban" 4531995 5691378 36.39444604 131.3394617 36.39444604 495.0674672 19.95852805 13.74460043 33.70312848 0 1.41928375 1.39672625 5230.63944 0.026653406 24530.82067 8 9.830865979 18.15114533 17.55623392 0.01071325 1.821554118 1.442171176 17551.85257 0.022353604 46187.71607 17 9.946093766 14.57286622 12.95741942 4.643039314 1.530965556 1.411723111 50833.29873 0.028770845 19631.48591 90 14.13754534 16.92890924 18.4706355 5.99063534 1.537969315 1.353815548 93634.80745 0.029808829 19631.48591 146 "ClassA" 11 "Partly_shaded" "House"
140 33 "unbelegt" 0 36.363636364 36.363636364 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 89 156 "E" "NS" "Halbschatten" "TRUE" "Hinterhof" "Holzzaun" NA "TRUE" "TRUE" "TRUE" NA NA "Beregnet" "Aus weniger als 2 Richtungen" 3488 "Subzentrum" 4528938 5687487 53.83579255 6.807946424 68.92215932 486.5036276 26.73376988 23.4067855 22.21068627 0 1.545329231 1.401270769 6958.95033 0.03546024 15095.88964 13 24.55108102 15.61082981 29.53654851 0.071255478 2.198515294 1.416180588 25179.50286 0.03206799 46187.71607 17 25.93441216 13.46435506 33.48039891 6.0753696 1.596340444 1.418395889 57988.86441 0.032820782 19631.48591 90 28.87054077 14.18068109 35.47280152 7.118520909 1.584913462 1.388215064 108021.4696 0.034388852 19631.48591 156 "ClassE" 11 "Partly_shaded" "Backyard_or_park"
143 NA "belegt" NA NA NA 11.5 1 1 0 0 1 79 NA NA 1 18.99 6.33 13.92 20.25 79.75 89 155 "N" "WO" "Halbschatten" "TRUE" "Haus" "Balkon" 2 "TRUE" "FALSE" "TRUE" NA NA "Beregnet" "Aus weniger als 2 Richtungen" 2841 "Subzentrum" 4524244 5687439 90.3311308 33.55225501 90.3311308 66.94744127 4.970743892 18.40098268 6.589334762 29.70472195 1.438976667 1.41217 6609.00761 0.033677061 16353.88044 12 12.29417597 16.61998423 16.11368069 28.19661275 1.863747059 1.370430588 21002.82327 0.026748674 46187.71649 17 16.98675082 19.40178232 20.44289158 31.16205851 1.631700685 1.386998493 51981.89518 0.029420932 24203.20181 73 21.67797459 21.48431818 30.06424409 27.83266318 1.652806719 1.377817734 94071.53659 0.029947862 24203.20181 128 "ClassA" 10 "Partly_shaded" "House"
144 33 "belegt" 42.424242424 66.666666667 27.272727273 12.2 2 2 1 0 1 23 NA NA 0 0 0 13.04 13.04 86.96 91 160 "S" "WO" "Volllicht" "TRUE" "Haus" "Balkon" NA "TRUE" "TRUE" "TRUE" NA NA "Beregnet" "Aus weniger als 2 Richtungen" 2744 "Subzentrum" 4528759 5688764 131.2742052 109.1381114 131.2742052 292.1517369 8.29456132 2.798046429 12.37796331 0 1.404018462 1.357774615 7095.86171 0.03615789 15095.88964 13 14.15372207 7.498348112 16.7099113 3.6315901 2.274278235 1.409804706 27763.11138 0.03535841 46187.71607 17 15.65796707 11.61879263 20.15498109 3.20698121 1.586368902 1.392963293 59205.00648 0.033509099 21546.75283 82 17.8366295 11.96911069 21.96243822 2.419627325 1.535616391 1.369593008 99069.6976 0.031539037 21546.75283 133 "ClassA" 15 "Fully_sunlit" "House"
145 35 "unbelegt" 0 40 40 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 96 160 NA NA "Halbschatten" "FALSE" "Hausgarten" "Baum/Strauch" 0 "TRUE" "FALSE" "TRUE" "Andere" "Normal" "Beregnet" "Aus allen Richtungen (frei hängend)" 12404 "Laendlicher Raum" 4538528 5689096 154.1216058 0 154.1216058 120.157988 5.904593269 73.21636609 7.500234828 11.53857242 1.415399 1.4013675 7862.6171 0.040064992 9812.328267 20 17.53934921 57.56677525 24.57859626 17.35100051 1.750516944 1.398903056 29616.53133 0.03771888 21810.86592 36 38.25160572 44.30635848 53.36307788 9.811583042 1.494529595 1.400575946 49103.96979 0.027792072 23876.13151 74 56.26216688 31.65678628 71.606438 5.518770793 1.490681868 1.380060879 63670.02198 0.020269479 23876.13151 91 "ClassB" 15 "Partly_shaded" "Garden_or_allotment"
146 35 "unbelegt" 0 62.857142857 62.857142857 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 92 156 NA "WO" "Halbschatten" "TRUE" "Hausgarten" "Baum/Strauch" 0 "TRUE" "FALSE" "TRUE" "Andere" "Normal" "Beregnet" "Aus weniger als 2 Richtungen" 6643 "Surburban" 4527924 5683164 108.905262 110.8494165 108.905262 398.1036602 10.40291264 23.68311005 9.81767951 0 1.543458182 1.522034545 5642.67653 0.028752995 17840.59685 11 20.10599875 26.44911593 24.25480206 4.230063914 1.689387 1.3715955 20758.67566 0.026437734 39259.55866 20 26.67461512 22.69467666 31.21662487 11.41431035 1.505174118 1.575424824 48799.45895 0.027619723 20786.2792 85 26.04090564 31.37887276 34.79937895 12.38913931 1.455189056 1.382694056 98769.97358 0.031443619 20786.2792 180 "ClassB" 11 "Partly_shaded" "Garden_or_allotment"
147 36 "unbelegt" 0 33.333333333 33.333333333 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 88 155 NA "WO" "Volllicht" "FALSE" "Kleingarten" "Baum/Strauch" 0 "TRUE" "TRUE" "FALSE" NA NA NA NA 4102 "Surburban" 4522040 5689287 117.5346643 58.71850053 86.45962672 374.4808012 1.970313496 70.80277971 7.374404425 0 1.669977778 1.40842 5744.79357 0.029273346 21805.17393 9 15.79145393 45.69012853 17.49487144 0.428055633 1.870490526 1.389846316 22230.12692 0.028311738 41325.85122 19 24.65663703 28.33864824 26.37540183 0.19023041 1.554075429 1.367435857 52947.46649 0.02996743 25240.48189 70 32.08589047 17.11628526 33.60850388 0.866222415 1.578739333 1.421216 87902.59406 0.027983967 25240.48189 105 "ClassB" 10 "Fully_sunlit" "Garden_or_allotment"
148 33 "unbelegt" 0 15.151515152 15.151515152 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 85 156 NA NA "Halbschatten" "FALSE" "Hinterhof" "Mauer" 0 "TRUE" "FALSE" "TRUE" NA NA NA NA 686 "Zentrum" 4525476 5689757 340.134445 419.9798319 96.78548048 513.0976426 0 0 3.093476466 0 1.56955 1.33901 4397.28638 0.022406947 49061.64133 4 6.450748091 0.938868695 11.04912228 0 1.719897647 1.407221176 16124.33239 0.02053555 46187.71607 17 13.73300173 6.628559115 19.34515691 4.557494368 1.568621552 1.376691207 43014.8506 0.024345726 30462.65055 58 21.21013223 10.46204053 30.65348764 5.777678238 1.555371038 1.417552453 78572.4314 0.025013691 30462.65055 106 "ClassD" 11 "Partly_shaded" "Backyard_or_park"
150 31 "unbelegt" 0 41.935483871 41.935483871 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 97 163 NA NA "Halbschatten" "FALSE" "Hausgarten" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" "andere Rosaceae" NA NA NA 6901 "Surburban" 4527897 5682889 196.1343365 59.74357227 59.74357227 250.5973034 5.543385825 12.54596594 9.560480362 0 1.426335556 1.36324 5510.08242 0.028077344 21805.17393 9 24.03454074 21.6632199 27.8624007 8.262728006 1.628403929 1.424330714 22879.89031 0.029139261 28042.5419 28 28.36152176 29.54584751 35.21036799 9.258074004 1.43166 1.390341 48974.62414 0.027718864 22085.42165 80 26.51222759 33.05610863 36.35523533 10.51897743 1.489040823 0.733836456 90540.54156 0.028823763 22085.42165 158 "ClassB" 18 "Partly_shaded" "Garden_or_allotment"
152 33 "belegt" 6.0606060606 57.575757576 51.515151515 15.6 2 2 1 0 1 8 14.29 85.71 1 50 12.5 0 12.5 87.5 87 155 NA NA "Volllicht" "FALSE" "Kleingarten" "Holzzaun" 0 "TRUE" "FALSE" "TRUE" NA NA NA NA 6532 "Surburban" 4530112 5694741 164.3571485 0 86.53490728 102.2286478 2.143290732 95.22715689 16.24748003 1.148908264 1.356710667 1.376972667 6205.92349 0.031623094 13083.10436 15 7.310165595 80.29735121 24.90455204 0.641112126 1.91759619 1.413972381 23583.76186 0.030035694 37390.05586 21 12.81831946 65.84400381 35.33042091 1.845174942 1.4858905 1.3898455 48891.47006 0.0276718 22085.42165 80 20.58667083 49.60571517 44.56787676 1.96585653 1.555438389 1.367111812 91625.35116 0.029169114 22085.42165 149 "ClassE" 10 "Fully_sunlit" "Garden_or_allotment"
153 31 "belegt" 64.516129032 51.612903226 3.2258064516 8.54 1 1 0 0 1 156 NA NA 1 42.31 25 13.46 38.46 61.54 97 161 "E" "NS" "Halblicht" "TRUE" "Hausgarten" "Schuppenwand" 0 "TRUE" "TRUE" "FALSE" NA NA "Trocken" "Aus 2 oder mehr Richtungen" 6254 "Surburban" 4520354 5691952 105.2958351 0 105.2958351 102.994984 5.218325074 62.13078781 14.25664204 17.69987905 1.515552667 1.418883333 7316.28317 0.037281076 13083.10436 15 15.26941589 32.58866727 19.11390618 24.2894721 1.774919333 1.408662333 26372.5542 0.033587431 26173.03911 30 11.94521219 28.86569045 15.94417895 32.43308031 1.452343958 1.385449688 51188.09852 0.028971656 18404.51804 96 15.05536444 25.88690736 19.00736424 36.99142425 1.464990929 1.534194929 85663.22419 0.027271059 18404.51804 140 "ClassC" 16 "Partly_shaded" "Garden_or_allotment"
154 30 "belegt" 16.666666667 16.666666667 6.6666666667 11.47 2 1 0 0 1 20 38.46 61.54 1 5 5 30 35 65 95 164 NA NA "Halbschatten" "FALSE" "Hausgarten" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" "Andere" "Normal" "Beregnet" "Aus weniger als 2 Richtungen" 3029 "Subzentrum" 4523111 5689773 30.49613346 0.055382023 30.49613346 198.5509282 29.00595555 31.71963738 31.24735759 0.585722543 1.290925385 1.362268462 6137.71697 0.031275538 15095.88964 13 15.37020968 22.87513282 16.24221873 14.20134923 1.601681053 1.354281053 20031.78317 0.025511982 41325.85122 19 21.23787341 13.75507955 22.58330275 19.77638276 1.486924727 1.365043636 45973.88081 0.026020491 32124.24967 55 20.69766905 15.66523694 22.34961064 19.51888213 1.539345412 1.359538706 79988.81227 0.025464599 32124.24967 85 "ClassB" 19 "Partly_shaded" "Garden_or_allotment"
155 33 "belegt" 18.181818182 36.363636364 18.181818182 9.79 1 1 0 0 1 61 NA NA 0 0 0 81.97 81.97 18.03 97 161 "S" "WO" "Halbschatten" "TRUE" "Haus" "Balkon" NA "TRUE" "FALSE" "TRUE" NA NA NA NA 1774 "Subzentrum" 4526007 5687791 31.97314426 451.3123139 269.6475081 662.1012377 1.457863887 0 0 0 1.327515714 1.364604286 4028.9884 0.020530237 28035.22362 7 10.78418273 0.661649783 11.58462163 0 1.962471176 1.390908235 21898.68862 0.027889627 46187.71619 17 13.49223175 6.194109732 20.75371679 0.268552616 1.425492436 1.367771538 49893.06813 0.028238689 22651.71451 78 18.79702265 7.727519455 29.47960769 2.980974284 1.508604141 1.388541563 93398.014 0.029733445 22651.71451 128 "ClassA" 16 "Partly_shaded" "House"
157 33 "belegt" 24.242424242 45.454545455 21.212121212 11.91 1 1 0 0 1 48 29.73 70.27 1 27.08 8.33 14.58 22.92 77.08 88 156 NA "NS" "Halbschatten" "TRUE" "Hausgarten" "Baum/Strauch" 0 "TRUE" "FALSE" "TRUE" "Andere" "Normal" "Beregnet" "Aus 2 oder mehr Richtungen" 16446 "Laendlicher Raum" 4540989 5696616 79.74699364 0 36.27850881 371.0640622 31.37747529 47.51044192 54.88019505 0 1.408452857 1.382084286 6999.63676 0.035667563 14017.61181 14 60.61725854 25.06108136 75.40972347 0.28449517 1.669331667 1.466059444 16538.25927 0.021062717 43621.73184 18 72.1783569 17.09215406 82.72291309 1.016626399 1.404107 1.37916275 28048.65154 0.015875094 44170.8433 40 81.05464962 11.32483498 87.73383678 1.931138476 1.473748276 1.555533621 39908.14729 0.01270603 44170.8433 58 "ClassB" 11 "Partly_shaded" "Garden_or_allotment"
158 29 "unbelegt" 0 24.137931034 24.137931034 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 96 160 "S" "WO" "Halbschatten" "TRUE" "Haus" "Fenster" 1 "TRUE" "FALSE" "TRUE" NA NA "Trocken" "Verdeckt" 548 "Zentrum" 4525637 5689794 182.047814 512.0993091 105.482893 507.4291097 3.028006205 0 10.08435515 0 1.689391429 1.425125714 5311.45569 0.027065216 28035.22362 7 4.836954449 0 9.008052051 0 2.078593333 1.438745 15932.82771 0.020291654 65432.59776 12 11.43147312 6.345165628 17.29167538 3.455359237 1.54708 1.388451818 41934.16086 0.023734073 32124.24967 55 19.76486849 10.63439252 28.51819902 5.245182386 1.542832952 1.432943524 77569.95542 0.024694551 32124.24967 105 "ClassD" 15 "Partly_shaded" "House"
159 33 "unbelegt" 0 24.242424242 24.242424242 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 75 149 "N" "WO" "Halbschatten" "TRUE" "Hinterhof" NA 0 "TRUE" "FALSE" "TRUE" NA NA NA NA 448 "Zentrum" 4525693 5689645 149.1661906 614.4231604 149.1661906 527.021556 3.985098634 0 5.15206924 0 1.461522857 1.373207143 4500.12627 0.022930981 28035.22362 7 4.703602924 0 8.203750546 0 1.949569167 1.442640833 16235.80414 0.020677517 65432.59776 12 12.96078625 3.606872341 17.96763506 3.146182436 1.527929839 1.39224871 43263.83585 0.024486648 28497.31826 62 22.06206919 8.080482138 30.19773869 4.39440992 1.526363063 1.361871712 83082.87004 0.026449598 28497.31826 111 NA 4 "Partly_shaded" "Backyard_or_park"
160 32 "unbelegt" 0 34.375 34.375 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 98 161 NA NA "Halbschatten" "FALSE" "Hinterhof" "Baum/Strauch" 0 "FALSE" "FALSE" "FALSE" "Andere" NA NA "Verdeckt" 2442 "Subzentrum" 4528434 5688742 5.426050449 373.7129652 5.426050449 603.96156 12.66321704 0 11.5663266 0 1.35268 1.40538 7171.64574 0.036544057 11543.91561 17 21.01308966 2.437459154 23.5729061 0 1.96525 1.38118 22618.3675 0.028806192 60399.32101 13 19.09167123 5.262949935 23.18238261 0.864722005 1.483712727 1.384149481 52501.39651 0.029714962 22945.89262 77 22.38523323 11.17200069 29.48918764 1.802616486 1.584793203 1.363171641 99394.24751 0.031642358 22945.89262 128 "ClassB" 16 "Partly_shaded" "Backyard_or_park"
161 31 "belegt" 19.35483871 80.64516129 61.290322581 NA 2 2 0 1 1 34 25.81 74.19 1 23.53 2.94 5.88 8.82 91.18 96 160 "S" "WO" "Volllicht" "TRUE" "Haus" "Balkon" 1 "TRUE" "TRUE" "TRUE" NA NA "Beregnet" "Aus weniger als 2 Richtungen" 4210 "Surburban" 4529753 5687411 71.16286933 154.9449598 71.16286933 181.8338309 20.55275523 5.764575016 23.08805788 4.875444099 1.47697125 1.390776875 7683.48658 0.039152209 12265.41033 16 18.33936791 19.5005768 20.91344467 13.18976864 1.890423043 1.389041304 26952.68938 0.034326277 34138.74666 23 14.91370853 35.22827436 17.89430266 9.205580355 1.465736625 1.5517185 52763.54334 0.029863333 22085.42165 80 22.48404694 35.25751746 24.47970022 7.097487736 1.474222241 1.370708448 82357.92278 0.02621881 22085.42165 116 "ClassA" 15 "Fully_sunlit" "House"
163 NA "belegt" NA NA NA 9.77 1 1 0 0 1 56 NA NA 1 3.57 3.57 44.64 48.21 51.79 94 160 "W" "NS" "Halbschatten" "FALSE" "Haus" "Balkon" 3 "TRUE" "TRUE" "TRUE" NA NA "Beregnet" "Aus 2 oder mehr Richtungen" 2456 "Subzentrum" 4525091 5691785 131.7546657 308.0559353 127.1104239 371.6353271 7.614923849 0 10.43883326 0 1.386870667 1.466083333 6421.44908 0.032721332 13083.10436 15 8.435727394 10.88402816 10.0648627 1.961978298 1.920270667 1.370128 21811.2345 0.027778247 52346.07821 15 7.82686215 14.76923288 10.48702105 10.74333546 1.580530517 1.397643103 46468.05379 0.026300185 30462.65055 58 9.323692357 19.95439102 15.04436876 16.18830873 1.603066972 1.37716422 87959.56589 0.028002104 30462.65055 109 "ClassA" 15 "Partly_shaded" "House"
164 28 "belegt" 3.5714285714 42.857142857 39.285714286 10.2 1 0 0 0 0 NA NA NA NA NA NA NA NA NA 87 155 "W" "NS" "Halbschatten" "TRUE" "Haus" "Balkon" 3 "TRUE" "FALSE" "TRUE" NA NA NA NA 2269 "Subzentrum" 4526131 5687292 0 715.5672516 0 543.8989875 7.503616247 0 15.59055197 0 1.408313333 1.490529167 5909.64966 0.030113392 16353.88044 12 12.91456381 0 14.83663927 0 1.961897857 1.389717857 21885.1974 0.027872445 56085.0838 14 15.77352079 0.068275013 17.48230483 3.510502456 1.480427808 1.374565479 52193.07418 0.029540456 24203.20181 73 21.3117307 6.969243723 27.93909997 6.208777979 1.54736197 1.347026136 95164.65081 0.030295858 24203.20181 132 "ClassA" 10 "Partly_shaded" "House"
165 34 "belegt" 11.764705882 23.529411765 14.705882353 8.18 1 1 0 0 1 25 66.67 33.33 0 0 0 4 4 96 92 160 NA NA "Halbschatten" "FALSE" "Hinterhof" "Baum/Strauch" 0 "TRUE" "TRUE" "FALSE" "Andere" "Normal" "Beregnet" "Aus allen Richtungen (frei hängend)" 2457 "Subzentrum" 4525631 5687156 62.0965704 413.5790262 62.0965704 34.8512979 11.61767374 0 11.04818714 26.02707558 1.396801538 1.371807692 6991.1919 0.035624531 15095.88964 13 17.5057148 1.692743847 16.96518421 24.77795225 2.0171892 1.4889136 27175.36178 0.034609867 31407.64693 25 20.45923306 11.21244102 25.07419349 19.61822755 1.642307 1.4381836 61512.87829 0.034815319 17668.33697 100 20.25244102 11.04136663 25.52686062 23.98038039 1.607991194 1.38298806 97590.40461 0.031068101 17668.33697 134 "ClassB" 15 "Partly_shaded" "Backyard_or_park"
166 34 "unbelegt" 0 29.411764706 29.411764706 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 97 162 "W" "NS" "Halblicht" "TRUE" "Haus" "Balkon" 1 "TRUE" "TRUE" "TRUE" NA NA "Trocken" "Aus weniger als 2 Richtungen" 4050 "Surburban" 4526680 5685548 8.043479217 273.4232137 8.043479217 342.4400844 20.31543574 0 30.45848708 0 1.551502941 1.433362353 7377.81301 0.03759461 11543.91561 17 9.769895163 8.386263408 15.65093921 4.944691315 1.792735862 1.446515862 29070.36275 0.037023293 27075.5577 29 16.74852554 15.90393983 24.37880778 10.22187696 1.514624711 1.384891736 71922.51591 0.040707009 14601.93167 121 20.99171698 17.21016392 27.64655084 14.20140297 1.551238757 1.364597633 115411.8141 0.036741583 14601.93167 169 "ClassA" 17 "Partly_shaded" "House"
